Text Collection,Graph Constructor Algorithm,Graph Parameter (k or ε),# of Positive Labeled Documents (D+),Label Propagation Algorithm,"Extracted Negatives Docs (num_neg = {1,2,5,10} x |D+|)",LLGC parameter (α),F1 Score,Standard Deviation,Negative Precision
re0,eN,0.4,5,LLGC,x1,0.7,0.1130,0.1473,0.9277
re0,eN,0.4,5,LLGC,x1,0.9,0.1136,0.1485,0.9277
re0,eN,0.4,5,LLGC,x2,0.1,0.1138,0.1478,0.9315
re0,eN,0.4,5,LLGC,x2,0.3,0.1143,0.1482,0.9315
re0,eN,0.4,5,LLGC,x2,0.5,0.1147,0.1489,0.9315
re0,eN,0.4,5,LLGC,x2,0.7,0.1155,0.1496,0.9315
re0,eN,0.4,5,LLGC,x2,0.9,0.1155,0.1493,0.9315
re0,eN,0.4,5,LLGC,x5,0.1,0.1216,0.1528,0.9502
re0,eN,0.4,5,LLGC,x5,0.3,0.1224,0.1534,0.9502
re0,eN,0.4,5,LLGC,x5,0.5,0.1229,0.1537,0.9502
re0,eN,0.4,5,LLGC,x5,0.7,0.1232,0.1534,0.9502
re0,eN,0.4,5,LLGC,x5,0.9,0.1229,0.1519,0.9502
re0,eN,0.4,5,LLGC,x10,0.1,0.1250,0.1469,0.9535
re0,eN,0.4,5,LLGC,x10,0.3,0.1243,0.1442,0.9535
re0,eN,0.4,5,LLGC,x10,0.5,0.1249,0.1447,0.9535
re0,eN,0.4,5,LLGC,x10,0.7,0.1262,0.1440,0.9535
re0,eN,0.4,5,LLGC,x10,0.9,0.1266,0.1404,0.9535
re0,eN,0.4,10,LLGC,x1,0.1,0.1099,0.1512,0.9531
re0,eN,0.4,10,LLGC,x1,0.3,0.1108,0.1527,0.9531
re0,eN,0.4,10,LLGC,x1,0.5,0.1115,0.1538,0.9531
re0,eN,0.4,10,LLGC,x1,0.7,0.1121,0.1547,0.9531
re0,eN,0.4,10,LLGC,x1,0.9,0.1121,0.1554,0.9531
re0,eN,0.4,10,LLGC,x2,0.1,0.1151,0.1545,0.9527
re0,eN,0.4,10,LLGC,x2,0.3,0.1161,0.1561,0.9527
re0,eN,0.4,10,LLGC,x2,0.5,0.1166,0.1573,0.9527
re0,eN,0.4,10,LLGC,x2,0.7,0.1170,0.1586,0.9527
re0,eN,0.4,10,LLGC,x2,0.9,0.1170,0.1591,0.9527
re0,eN,0.4,10,LLGC,x5,0.1,0.1212,0.1606,0.9589
re0,eN,0.4,10,LLGC,x5,0.3,0.1217,0.1611,0.9589
re0,eN,0.4,10,LLGC,x5,0.5,0.1215,0.1609,0.9589
re0,eN,0.4,10,LLGC,x5,0.7,0.1219,0.1610,0.9589
re0,eN,0.4,10,LLGC,x5,0.9,0.1214,0.1587,0.9589
re0,eN,0.4,10,LLGC,x10,0.1,0.1245,0.1564,0.9612
re0,eN,0.4,10,LLGC,x10,0.3,0.1273,0.1578,0.9612
re0,eN,0.4,10,LLGC,x10,0.5,0.1287,0.1579,0.9612
re0,eN,0.4,10,LLGC,x10,0.7,0.1307,0.1579,0.9612
re0,eN,0.4,10,LLGC,x10,0.9,0.1338,0.1578,0.9612
re0,eN,0.4,20,LLGC,x1,0.1,0.1582,0.1737,0.9761
re0,eN,0.4,20,LLGC,x1,0.3,0.1592,0.1745,0.9761
re0,eN,0.4,20,LLGC,x1,0.5,0.1597,0.1750,0.9761
re0,eN,0.4,20,LLGC,x1,0.7,0.1605,0.1758,0.9761
re0,eN,0.4,20,LLGC,x1,0.9,0.1624,0.1782,0.9761
re0,eN,0.4,20,LLGC,x2,0.1,0.1630,0.1751,0.9706
re0,eN,0.4,20,LLGC,x2,0.3,0.1643,0.1763,0.9706
re0,eN,0.4,20,LLGC,x2,0.5,0.1651,0.1772,0.9706
re0,eN,0.4,20,LLGC,x2,0.7,0.1664,0.1786,0.9706
re0,eN,0.4,20,LLGC,x2,0.9,0.1693,0.1816,0.9706
re0,eN,0.4,20,LLGC,x5,0.1,0.1733,0.1787,0.9640
re0,eN,0.4,20,LLGC,x5,0.3,0.1770,0.1805,0.9640
re0,eN,0.4,20,LLGC,x5,0.5,0.1804,0.1822,0.9640
re0,eN,0.4,20,LLGC,x5,0.7,0.1834,0.1828,0.9640
re0,eN,0.4,20,LLGC,x5,0.9,0.1876,0.1843,0.9640
re0,eN,0.4,20,LLGC,x10,0.1,0.1841,0.1650,0.9532
re0,eN,0.4,20,LLGC,x10,0.3,0.1871,0.1648,0.9532
re0,eN,0.4,20,LLGC,x10,0.5,0.1887,0.1641,0.9532
re0,eN,0.4,20,LLGC,x10,0.7,0.1913,0.1628,0.9532
re0,eN,0.4,20,LLGC,x10,0.9,0.2006,0.1615,0.9532
re0,eN,0.4,30,LLGC,x1,0.1,0.1484,0.1846,0.9759
re0,eN,0.4,30,LLGC,x1,0.3,0.1496,0.1857,0.9759
re0,eN,0.4,30,LLGC,x1,0.5,0.1504,0.1864,0.9759
re0,eN,0.4,30,LLGC,x1,0.7,0.1524,0.1884,0.9759
re0,eN,0.4,30,LLGC,x1,0.9,0.1554,0.1913,0.9759
re0,eN,0.4,30,LLGC,x2,0.1,0.1548,0.1879,0.9726
re0,eN,0.4,30,LLGC,x2,0.3,0.1562,0.1895,0.9726
re0,eN,0.4,30,LLGC,x2,0.5,0.1574,0.1910,0.9726
re0,eN,0.4,30,LLGC,x2,0.7,0.1595,0.1935,0.9726
re0,eN,0.4,30,LLGC,x2,0.9,0.1627,0.1970,0.9726
re0,eN,0.4,30,LLGC,x5,0.1,0.1664,0.1930,0.9586
re0,eN,0.4,30,LLGC,x5,0.3,0.1693,0.1940,0.9586
re0,eN,0.4,30,LLGC,x5,0.5,0.1724,0.1958,0.9586
re0,eN,0.4,30,LLGC,x5,0.7,0.1754,0.1978,0.9586
re0,eN,0.4,30,LLGC,x5,0.9,0.1796,0.1991,0.9586
re0,eN,0.4,30,LLGC,x10,0.1,0.1998,0.1708,0.9491
re0,eN,0.4,30,LLGC,x10,0.3,0.2043,0.1709,0.9491
re0,eN,0.4,30,LLGC,x10,0.5,0.2083,0.1696,0.9491
re0,eN,0.4,30,LLGC,x10,0.7,0.2127,0.1678,0.9491
re0,eN,0.4,30,LLGC,x10,0.9,0.2234,0.1617,0.9491
re0,eN,0.45,1,LLGC,x1,0.1,0.0633,0.0808,0.7308
re0,eN,0.45,1,LLGC,x1,0.3,0.0630,0.0804,0.7308
re0,eN,0.45,1,LLGC,x1,0.5,0.0628,0.0801,0.7308
re0,eN,0.45,1,LLGC,x1,0.7,0.0621,0.0802,0.7308
re0,eN,0.45,1,LLGC,x1,0.9,0.0619,0.0827,0.7308
re0,eN,0.45,1,LLGC,x2,0.1,0.0599,0.0802,0.7769
re0,eN,0.45,1,LLGC,x2,0.3,0.0596,0.0798,0.7769
re0,eN,0.45,1,LLGC,x2,0.5,0.0594,0.0797,0.7769
re0,eN,0.45,1,LLGC,x2,0.7,0.0593,0.0796,0.7769
re0,eN,0.45,1,LLGC,x2,0.9,0.0537,0.0758,0.7769
re0,eN,0.45,1,LLGC,x5,0.1,0.0577,0.0811,0.8200
re0,eN,0.45,1,LLGC,x5,0.3,0.0565,0.0805,0.8200
re0,eN,0.45,1,LLGC,x5,0.5,0.0563,0.0801,0.8200
re0,eN,0.45,1,LLGC,x5,0.7,0.0563,0.0805,0.8200
re0,eN,0.45,1,LLGC,x5,0.9,0.0556,0.0815,0.8200
re0,eN,0.45,1,LLGC,x10,0.1,0.0611,0.0867,0.8577
re0,eN,0.45,1,LLGC,x10,0.3,0.0609,0.0869,0.8577
re0,eN,0.45,1,LLGC,x10,0.5,0.0611,0.0876,0.8577
re0,eN,0.45,1,LLGC,x10,0.7,0.0613,0.0877,0.8577
re0,eN,0.45,1,LLGC,x10,0.9,0.0631,0.0892,0.8577
re0,eN,0.45,5,LLGC,x1,0.1,0.1293,0.1305,0.8462
re0,eN,0.45,5,LLGC,x1,0.3,0.1287,0.1309,0.8462
re0,eN,0.45,5,LLGC,x1,0.5,0.1287,0.1307,0.8462
re0,eN,0.45,5,LLGC,x1,0.7,0.1302,0.1306,0.8462
re0,eN,0.45,5,LLGC,x1,0.9,0.1299,0.1334,0.8462
re0,eN,0.45,5,LLGC,x2,0.1,0.1342,0.1327,0.8623
re0,eN,0.45,5,LLGC,x2,0.3,0.1340,0.1332,0.8623
re0,eN,0.45,5,LLGC,x2,0.5,0.1341,0.1340,0.8623
re0,eN,0.45,5,LLGC,x2,0.7,0.1362,0.1345,0.8623
re0,eN,0.45,5,LLGC,x2,0.9,0.1357,0.1333,0.8623
re0,eN,0.45,5,LLGC,x5,0.1,0.1351,0.1312,0.8948
re0,eN,0.45,5,LLGC,x5,0.3,0.1352,0.1318,0.8948
re0,eN,0.45,5,LLGC,x5,0.5,0.1351,0.1319,0.8948
re0,eN,0.45,5,LLGC,x5,0.7,0.1380,0.1310,0.8948
re0,eN,0.45,5,LLGC,x5,0.9,0.1399,0.1273,0.8948
re0,eN,0.45,5,LLGC,x10,0.1,0.1445,0.1266,0.9226
re0,eN,0.45,5,LLGC,x10,0.3,0.1455,0.1259,0.9226
re0,eN,0.45,5,LLGC,x10,0.5,0.1465,0.1261,0.9226
re0,eN,0.45,5,LLGC,x10,0.7,0.1480,0.1200,0.9226
re0,eN,0.45,5,LLGC,x10,0.9,0.1537,0.1209,0.9226
re0,eN,0.45,10,LLGC,x1,0.1,0.1321,0.1476,0.8808
re0,eN,0.45,10,LLGC,x1,0.3,0.1324,0.1485,0.8808
re0,eN,0.45,10,LLGC,x1,0.5,0.1328,0.1496,0.8808
re0,eN,0.45,10,LLGC,x1,0.7,0.1327,0.1505,0.8808
re0,eN,0.45,10,LLGC,x1,0.9,0.1328,0.1516,0.8808
re0,eN,0.45,10,LLGC,x2,0.1,0.1324,0.1481,0.9058
re0,eN,0.45,10,LLGC,x2,0.3,0.1327,0.1491,0.9058
re0,eN,0.45,10,LLGC,x2,0.5,0.1330,0.1491,0.9058
re0,eN,0.45,10,LLGC,x2,0.7,0.1336,0.1491,0.9058
re0,eN,0.45,10,LLGC,x2,0.9,0.1334,0.1470,0.9058
re0,eN,0.45,10,LLGC,x5,0.1,0.1436,0.1475,0.9360
re0,eN,0.45,10,LLGC,x5,0.3,0.1443,0.1475,0.9360
re0,eN,0.45,10,LLGC,x5,0.5,0.1453,0.1472,0.9360
re0,eN,0.45,10,LLGC,x5,0.7,0.1464,0.1464,0.9360
re0,eN,0.45,10,LLGC,x5,0.9,0.1505,0.1458,0.9360
re0,eN,0.45,10,LLGC,x10,0.1,0.1517,0.1476,0.9594
re0,eN,0.45,10,LLGC,x10,0.3,0.1523,0.1468,0.9594
re0,eN,0.45,10,LLGC,x10,0.5,0.1539,0.1458,0.9594
re0,eN,0.45,10,LLGC,x10,0.7,0.1575,0.1453,0.9594
re0,eN,0.45,10,LLGC,x10,0.9,0.1660,0.1460,0.9594
re0,eN,0.45,20,LLGC,x1,0.1,0.1823,0.1674,0.9150
re0,eN,0.45,20,LLGC,x1,0.3,0.1828,0.1683,0.9150
re0,eN,0.45,20,LLGC,x1,0.5,0.1833,0.1691,0.9150
re0,eN,0.45,20,LLGC,x1,0.7,0.1840,0.1697,0.9150
re0,eN,0.45,20,LLGC,x1,0.9,0.1853,0.1699,0.9150
re0,eN,0.45,20,LLGC,x2,0.1,0.1969,0.1657,0.9344
re0,eN,0.45,20,LLGC,x2,0.3,0.1971,0.1662,0.9344
re0,eN,0.45,20,LLGC,x2,0.5,0.1978,0.1665,0.9344
re0,eN,0.45,20,LLGC,x2,0.7,0.1992,0.1659,0.9344
re0,eN,0.45,20,LLGC,x2,0.9,0.2022,0.1672,0.9344
re0,eN,0.45,20,LLGC,x5,0.1,0.2061,0.1622,0.9648
re0,eN,0.45,20,LLGC,x5,0.3,0.2081,0.1619,0.9648
re0,eN,0.45,20,LLGC,x5,0.5,0.2094,0.1620,0.9648
re0,eN,0.45,20,LLGC,x5,0.7,0.2127,0.1617,0.9648
re0,eN,0.45,20,LLGC,x5,0.9,0.2215,0.1612,0.9648
re0,eN,0.45,20,LLGC,x10,0.1,0.2305,0.1478,0.9601
re0,eN,0.45,20,LLGC,x10,0.3,0.2325,0.1472,0.9601
re0,eN,0.45,20,LLGC,x10,0.5,0.2358,0.1466,0.9601
re0,eN,0.45,20,LLGC,x10,0.7,0.2408,0.1438,0.9601
re0,eN,0.45,20,LLGC,x10,0.9,0.2512,0.1361,0.9601
re0,eN,0.45,30,LLGC,x1,0.1,0.1665,0.1834,0.9193
re0,eN,0.45,30,LLGC,x1,0.3,0.1669,0.1836,0.9193
re0,eN,0.45,30,LLGC,x1,0.5,0.1675,0.1840,0.9193
re0,eN,0.45,30,LLGC,x1,0.7,0.1682,0.1846,0.9193
re0,eN,0.45,30,LLGC,x1,0.9,0.1705,0.1861,0.9193
re0,eN,0.45,30,LLGC,x2,0.1,0.1769,0.1852,0.9474
re0,eN,0.45,30,LLGC,x2,0.3,0.1780,0.1864,0.9474
re0,eN,0.45,30,LLGC,x2,0.5,0.1790,0.1867,0.9474
re0,eN,0.45,30,LLGC,x2,0.7,0.1803,0.1870,0.9474
re0,eN,0.45,30,LLGC,x2,0.9,0.1855,0.1892,0.9474
re0,eN,0.45,30,LLGC,x5,0.1,0.1943,0.1852,0.9663
re0,eN,0.45,30,LLGC,x5,0.3,0.1954,0.1851,0.9663
re0,eN,0.45,30,LLGC,x5,0.5,0.1972,0.1850,0.9663
re0,eN,0.45,30,LLGC,x5,0.7,0.2008,0.1856,0.9663
re0,eN,0.45,30,LLGC,x5,0.9,0.2099,0.1849,0.9663
re0,eN,0.45,30,LLGC,x10,0.1,0.2314,0.1456,0.9501
re0,eN,0.45,30,LLGC,x10,0.3,0.2320,0.1457,0.9501
re0,eN,0.45,30,LLGC,x10,0.5,0.2350,0.1434,0.9501
re0,eN,0.45,30,LLGC,x10,0.7,0.2433,0.1389,0.9501
re0,eN,0.45,30,LLGC,x10,0.9,0.2557,0.1286,0.9501
re0,eN,0.1,1,GFHF,x1,0.1,0.1252,0.1619,0.9615
re0,eN,0.1,1,GFHF,x2,0.1,0.1216,0.1642,0.9538
re0,eN,0.1,1,GFHF,x5,0.1,0.1035,0.1607,0.9600
re0,eN,0.1,1,GFHF,x10,0.1,0.0386,0.1200,0.9577
re0,eN,0.1,5,GFHF,x1,0.1,0.1209,0.1631,0.9677
re0,eN,0.1,5,GFHF,x2,0.1,0.1211,0.1633,0.9738
re0,eN,0.1,5,GFHF,x5,0.1,0.1955,0.2264,0.9769
re0,eN,0.1,5,GFHF,x10,0.1,0.0232,0.0850,0.9777
re0,eN,0.1,10,GFHF,x1,0.1,0.1155,0.1647,0.9777
re0,eN,0.1,10,GFHF,x2,0.1,0.1173,0.1677,0.9769
re0,eN,0.1,10,GFHF,x5,0.1,0.2610,0.2517,0.9789
re0,eN,0.1,10,GFHF,x10,0.1,0.0748,0.1372,0.9809
re0,eN,0.1,20,GFHF,x1,0.1,0.1532,0.1814,0.9656
re0,eN,0.1,20,GFHF,x2,0.1,0.1559,0.1843,0.9697
re0,eN,0.1,20,GFHF,x5,0.1,0.2820,0.2309,0.9738
re0,eN,0.1,20,GFHF,x10,0.1,0.2520,0.2370,0.9721
re0,eN,0.1,30,GFHF,x1,0.1,0.1427,0.1853,0.9678
re0,eN,0.1,30,GFHF,x2,0.1,0.1485,0.1904,0.9757
re0,eN,0.1,30,GFHF,x5,0.1,0.2759,0.2399,0.9738
re0,eN,0.1,30,GFHF,x10,0.1,0.3330,0.2541,0.9683
re0,eN,0.15,1,GFHF,x1,0.1,0.1248,0.1620,0.9077
re0,eN,0.15,1,GFHF,x2,0.1,0.1214,0.1616,0.9115
re0,eN,0.15,1,GFHF,x5,0.1,0.1195,0.1649,0.9338
re0,eN,0.15,1,GFHF,x10,0.1,0.1050,0.1612,0.9392
re0,eN,0.15,5,GFHF,x1,0.1,0.1207,0.1628,0.9246
re0,eN,0.15,5,GFHF,x2,0.1,0.1208,0.1630,0.9462
re0,eN,0.15,5,GFHF,x5,0.1,0.1563,0.2036,0.9668
re0,eN,0.15,5,GFHF,x10,0.1,0.2280,0.2445,0.9731
re0,eN,0.15,10,GFHF,x1,0.1,0.1151,0.1644,0.9469
re0,eN,0.15,10,GFHF,x2,0.1,0.1156,0.1651,0.9654
re0,eN,0.15,10,GFHF,x5,0.1,0.1700,0.2196,0.9763
re0,eN,0.15,10,GFHF,x10,0.1,0.3455,0.2814,0.9782
re0,eN,0.15,20,GFHF,x1,0.1,0.1529,0.1814,0.9517
re0,eN,0.15,20,GFHF,x2,0.1,0.1555,0.1838,0.9650
re0,eN,0.15,20,GFHF,x5,0.1,0.2263,0.2403,0.9690
re0,eN,0.15,20,GFHF,x10,0.1,0.3127,0.2029,0.9647
re0,eN,0.15,30,GFHF,x1,0.1,0.1427,0.1854,0.9619
re0,eN,0.15,30,GFHF,x2,0.1,0.1489,0.1906,0.9702
re0,eN,0.15,30,GFHF,x5,0.1,0.2114,0.2409,0.9684
re0,eN,0.15,30,GFHF,x10,0.1,0.2909,0.2426,0.9636
re0,eN,0.2,1,GFHF,x1,0.1,0.1183,0.1559,0.9462
re0,eN,0.2,1,GFHF,x2,0.1,0.1176,0.1560,0.9231
re0,eN,0.2,1,GFHF,x5,0.1,0.1222,0.1716,0.9292
re0,eN,0.2,1,GFHF,x10,0.1,0.1107,0.1579,0.9377
re0,eN,0.2,5,GFHF,x1,0.1,0.1205,0.1624,0.9277
re0,eN,0.2,5,GFHF,x2,0.1,0.1208,0.1627,0.9508
re0,eN,0.2,5,GFHF,x5,0.1,0.1311,0.1712,0.9618
re0,eN,0.2,5,GFHF,x10,0.1,0.2219,0.2528,0.9683
re0,eN,0.2,10,GFHF,x1,0.1,0.1150,0.1639,0.9508
re0,eN,0.2,10,GFHF,x2,0.1,0.1156,0.1647,0.9631
re0,eN,0.2,10,GFHF,x5,0.1,0.1273,0.1715,0.9692
re0,eN,0.2,10,GFHF,x10,0.1,0.2203,0.2386,0.9725
re0,eN,0.2,20,GFHF,x1,0.1,0.1529,0.1806,0.9522
re0,eN,0.2,20,GFHF,x2,0.1,0.1552,0.1832,0.9608
re0,eN,0.2,20,GFHF,x5,0.1,0.1746,0.1968,0.9604
re0,eN,0.2,20,GFHF,x10,0.1,0.2530,0.2322,0.9562
re0,eN,0.2,30,GFHF,x1,0.1,0.1429,0.1852,0.9619
re0,eN,0.2,30,GFHF,x2,0.1,0.1474,0.1889,0.9617
re0,eN,0.2,30,GFHF,x5,0.1,0.1680,0.2073,0.9610
re0,eN,0.2,30,GFHF,x10,0.1,0.2484,0.2442,0.9574
re0,eN,0.25,1,GFHF,x1,0.1,0.1169,0.1562,0.9769
re0,eN,0.25,1,GFHF,x2,0.1,0.1188,0.1608,0.9500
re0,eN,0.25,1,GFHF,x5,0.1,0.1156,0.1574,0.9462
re0,eN,0.25,1,GFHF,x10,0.1,0.1276,0.1779,0.9392
re0,eN,0.25,5,GFHF,x1,0.1,0.1199,0.1621,0.9538
re0,eN,0.25,5,GFHF,x2,0.1,0.1201,0.1623,0.9492
re0,eN,0.25,5,GFHF,x5,0.1,0.1213,0.1627,0.9523
re0,eN,0.25,5,GFHF,x10,0.1,0.1409,0.1817,0.9531
re0,eN,0.25,10,GFHF,x1,0.1,0.1146,0.1639,0.9515
re0,eN,0.25,10,GFHF,x2,0.1,0.1148,0.1639,0.9508
re0,eN,0.25,10,GFHF,x5,0.1,0.1185,0.1677,0.9574
re0,eN,0.25,10,GFHF,x10,0.1,0.1703,0.2065,0.9570
re0,eN,0.25,20,GFHF,x1,0.1,0.1517,0.1803,0.9328
re0,eN,0.25,20,GFHF,x2,0.1,0.1534,0.1818,0.9367
re0,eN,0.25,20,GFHF,x5,0.1,0.1632,0.1880,0.9372
re0,eN,0.25,20,GFHF,x10,0.1,0.1977,0.2133,0.9464
re0,eN,0.25,30,GFHF,x1,0.1,0.1413,0.1839,0.9433
re0,eN,0.25,30,GFHF,x2,0.1,0.1448,0.1878,0.9381
re0,eN,0.25,30,GFHF,x5,0.1,0.1542,0.1920,0.9464
re0,eN,0.25,30,GFHF,x10,0.1,0.1964,0.2251,0.9494
re0,eN,0.3,1,GFHF,x1,0.1,0.1130,0.1532,0.9692
re0,eN,0.3,1,GFHF,x2,0.1,0.1121,0.1528,0.9615
re0,eN,0.3,1,GFHF,x5,0.1,0.1026,0.1399,0.9369
re0,eN,0.3,1,GFHF,x10,0.1,0.1110,0.1534,0.9354
re0,eN,0.3,5,GFHF,x1,0.1,0.1189,0.1582,0.9415
re0,eN,0.3,5,GFHF,x2,0.1,0.1193,0.1588,0.9477
re0,eN,0.3,5,GFHF,x5,0.1,0.1232,0.1610,0.9563
re0,eN,0.3,5,GFHF,x10,0.1,0.1571,0.1852,0.9588
re0,eN,0.3,10,GFHF,x1,0.1,0.1137,0.1605,0.9492
re0,eN,0.3,10,GFHF,x2,0.1,0.1145,0.1614,0.9573
re0,eN,0.3,10,GFHF,x5,0.1,0.1253,0.1713,0.9602
re0,eN,0.3,10,GFHF,x10,0.1,0.1468,0.1811,0.9634
re0,eN,0.3,20,GFHF,x1,0.1,0.1504,0.1776,0.9406
re0,eN,0.3,20,GFHF,x2,0.1,0.1548,0.1800,0.9442
re0,eN,0.3,20,GFHF,x5,0.1,0.1618,0.1820,0.9492
re0,eN,0.3,20,GFHF,x10,0.1,0.1796,0.1967,0.9493
re0,eN,0.3,30,GFHF,x1,0.1,0.1409,0.1834,0.9411
re0,eN,0.3,30,GFHF,x2,0.1,0.1458,0.1857,0.9459
re0,eN,0.3,30,GFHF,x5,0.1,0.1527,0.1876,0.9513
re0,eN,0.3,30,GFHF,x10,0.1,0.1712,0.2019,0.9478
re0,eN,0.35,1,GFHF,x1,0.1,0.0902,0.1329,0.8846
re0,eN,0.35,1,GFHF,x2,0.1,0.0894,0.1332,0.8962
re0,eN,0.35,1,GFHF,x5,0.1,0.0894,0.1332,0.9123
re0,eN,0.35,1,GFHF,x10,0.1,0.0894,0.1331,0.9177
re0,eN,0.35,5,GFHF,x1,0.1,0.1150,0.1499,0.9215
re0,eN,0.35,5,GFHF,x2,0.1,0.1149,0.1499,0.9238
re0,eN,0.35,5,GFHF,x5,0.1,0.1153,0.1495,0.9280
re0,eN,0.35,5,GFHF,x10,0.1,0.1159,0.1481,0.9332
re0,eN,0.35,10,GFHF,x1,0.1,0.1098,0.1523,0.9192
re0,eN,0.35,10,GFHF,x2,0.1,0.1099,0.1519,0.9188
re0,eN,0.35,10,GFHF,x5,0.1,0.1108,0.1515,0.9357
re0,eN,0.35,10,GFHF,x10,0.1,0.1141,0.1523,0.9402
re0,eN,0.35,20,GFHF,x1,0.1,0.1451,0.1686,0.8856
re0,eN,0.35,20,GFHF,x2,0.1,0.1458,0.1681,0.9058
re0,eN,0.35,20,GFHF,x5,0.1,0.1472,0.1674,0.9144
re0,eN,0.35,20,GFHF,x10,0.1,0.1524,0.1678,0.9258
re0,eN,0.35,30,GFHF,x1,0.1,0.1362,0.1740,0.9022
re0,eN,0.35,30,GFHF,x2,0.1,0.1354,0.1739,0.9181
re0,eN,0.35,30,GFHF,x5,0.1,0.1376,0.1739,0.9245
re0,eN,0.35,30,GFHF,x10,0.1,0.1458,0.1743,0.9301
re0,eN,0.4,1,GFHF,x1,0.1,0.0770,0.1236,0.8538
re0,eN,0.4,1,GFHF,x2,0.1,0.0755,0.1250,0.8808
re0,eN,0.4,1,GFHF,x5,0.1,0.0734,0.1260,0.9000
re0,eN,0.4,1,GFHF,x10,0.1,0.0718,0.1214,0.9131
re0,eN,0.4,5,GFHF,x1,0.1,0.1123,0.1466,0.9277
re0,eN,0.4,5,GFHF,x2,0.1,0.1117,0.1474,0.9315
re0,eN,0.4,5,GFHF,x5,0.1,0.1183,0.1504,0.9502
re0,eN,0.4,5,GFHF,x10,0.1,0.1217,0.1452,0.9535
re0,eN,0.4,10,GFHF,x1,0.1,0.1076,0.1486,0.9531
re0,eN,0.4,10,GFHF,x2,0.1,0.1102,0.1505,0.9527
re0,eN,0.4,10,GFHF,x5,0.1,0.1179,0.1567,0.9589
re0,eN,0.4,10,GFHF,x10,0.1,0.1280,0.1580,0.9612
re0,eN,0.4,20,GFHF,x1,0.1,0.1506,0.1696,0.9761
re0,eN,0.4,20,GFHF,x2,0.1,0.1563,0.1734,0.9706
re0,eN,0.4,20,GFHF,x5,0.1,0.1759,0.1854,0.9640
re0,eN,0.4,20,GFHF,x10,0.1,0.1868,0.1796,0.9532
re0,eN,0.4,30,GFHF,x1,0.1,0.1396,0.1798,0.9759
re0,eN,0.4,30,GFHF,x2,0.1,0.1516,0.1881,0.9726
re0,eN,0.4,30,GFHF,x5,0.1,0.1675,0.2026,0.9586
re0,eN,0.4,30,GFHF,x10,0.1,0.2333,0.1766,0.9491
re0,eN,0.45,1,GFHF,x1,0.1,0.0629,0.0848,0.7308
re0,eN,0.45,1,GFHF,x2,0.1,0.0598,0.0810,0.7769
re0,eN,0.45,1,GFHF,x5,0.1,0.0663,0.0944,0.8200
re0,eN,0.45,1,GFHF,x10,0.1,0.0913,0.1315,0.8577
re0,eN,0.45,5,GFHF,x1,0.1,0.1299,0.1312,0.8462
re0,eN,0.45,5,GFHF,x2,0.1,0.1683,0.1553,0.8623
re0,eN,0.45,5,GFHF,x5,0.1,0.1888,0.1707,0.8948
re0,eN,0.45,5,GFHF,x10,0.1,0.2221,0.2025,0.9226
re0,eN,0.45,10,GFHF,x1,0.1,0.1412,0.1542,0.8808
re0,eN,0.45,10,GFHF,x2,0.1,0.1503,0.1600,0.9058
re0,eN,0.45,10,GFHF,x5,0.1,0.1840,0.1667,0.9360
re0,eN,0.45,10,GFHF,x10,0.1,0.2033,0.1725,0.9594
re0,eN,0.45,20,GFHF,x1,0.1,0.1917,0.1714,0.9150
re0,eN,0.45,20,GFHF,x2,0.1,0.2106,0.1673,0.9344
re0,eN,0.45,20,GFHF,x5,0.1,0.2326,0.1615,0.9648
re0,eN,0.45,20,GFHF,x10,0.1,0.2573,0.1480,0.9601
re0,eN,0.45,30,GFHF,x1,0.1,0.1695,0.1874,0.9193
re0,eN,0.45,30,GFHF,x2,0.1,0.1832,0.1883,0.9474
re0,eN,0.45,30,GFHF,x5,0.1,0.2116,0.1853,0.9663
re0,eN,0.45,30,GFHF,x10,0.1,0.2528,0.1394,0.9501
oh15,MkNN,3,1,LLGC,x1,0.1,0.0530,0.0739,0.6300
oh15,MkNN,3,1,LLGC,x1,0.3,0.0530,0.0739,0.6300
oh15,MkNN,3,1,LLGC,x1,0.5,0.0537,0.0739,0.6300
oh15,MkNN,3,1,LLGC,x1,0.7,0.0548,0.0745,0.6300
oh15,MkNN,3,1,LLGC,x1,0.9,0.0560,0.0748,0.6300
oh15,MkNN,3,1,LLGC,x2,0.1,0.0446,0.0748,0.6500
oh15,MkNN,3,1,LLGC,x2,0.3,0.0434,0.0750,0.6500
oh15,MkNN,3,1,LLGC,x2,0.5,0.0426,0.0749,0.6500
oh15,MkNN,3,1,LLGC,x2,0.7,0.0413,0.0738,0.6500
oh15,MkNN,3,1,LLGC,x2,0.9,0.0397,0.0739,0.6500
oh15,MkNN,3,1,LLGC,x5,0.1,0.0293,0.0589,0.6380
oh15,MkNN,3,1,LLGC,x5,0.3,0.0279,0.0575,0.6380
oh15,MkNN,3,1,LLGC,x5,0.5,0.0273,0.0575,0.6380
oh15,MkNN,3,1,LLGC,x5,0.7,0.0268,0.0572,0.6380
oh15,MkNN,3,1,LLGC,x5,0.9,0.0217,0.0512,0.6380
oh15,MkNN,3,1,LLGC,x10,0.1,0.0175,0.0527,0.7130
oh15,MkNN,3,1,LLGC,x10,0.3,0.0171,0.0515,0.7130
oh15,MkNN,3,1,LLGC,x10,0.5,0.0160,0.0497,0.7130
